event_id,session_id,page_url,created_at,event_type,user,order,product
23b8df91-6d4f-4b24-ae09-905b50aae440,56b6991b-05ed-48c0-862d-22689c4ebd2e,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-09T23:59:00Z,page_view,5a9d6641-6ca6-48f0-af45-f411750f611a,,843b6553-dc6a-4fc4-bceb-02cd39af0168
6dbdd698-fe00-429b-b095-7084bae0f9fc,56b6991b-05ed-48c0-862d-22689c4ebd2e,https://greenery.com/product/e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2021-02-09T23:58:26Z,add_to_cart,5a9d6641-6ca6-48f0-af45-f411750f611a,,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
3ca710db-5ad6-473a-b151-aff54000b949,56b6991b-05ed-48c0-862d-22689c4ebd2e,https://greenery.com/product/e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2021-02-09T23:57:41Z,page_view,5a9d6641-6ca6-48f0-af45-f411750f611a,,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
03a23d50-6527-402d-aabc-4dc62ecdc0ce,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,2021-02-09T23:59:42Z,add_to_cart,6b116938-3785-4983-a5d7-33f6af32f0ba,,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
f5177e06-211a-4e8e-b07f-c5fee10c040e,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d,2021-02-09T23:58:20Z,page_view,6b116938-3785-4983-a5d7-33f6af32f0ba,,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
1ff2f03b-0842-4fe4-b8d2-7c517d3c0392,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e,2021-02-09T23:57:29Z,add_to_cart,6b116938-3785-4983-a5d7-33f6af32f0ba,,c17e63f7-0d28-4a95-8248-b01ea354840e
6c78cb0d-9aea-430b-afb0-4206f60168af,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e,2021-02-09T23:55:45Z,page_view,6b116938-3785-4983-a5d7-33f6af32f0ba,,c17e63f7-0d28-4a95-8248-b01ea354840e
f67ad0da-6532-4bda-a628-09924d6fa7a8,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/c7050c3b-a898-424d-8d98-ab0aaad7bef4,2021-02-09T23:58:27Z,page_view,6b116938-3785-4983-a5d7-33f6af32f0ba,,c7050c3b-a898-424d-8d98-ab0aaad7bef4
78063886-7fc4-4e91-be90-25448dac00e2,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25,2021-02-09T23:56:31Z,page_view,6b116938-3785-4983-a5d7-33f6af32f0ba,,58b575f2-2192-4a53-9d21-df9a0c14fc25
9e52242c-cfab-48ab-bc31-b133760ca87f,13c3938a-bbac-438d-8a70-cceae94aaa37,https://greenery.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367,2021-02-09T23:55:08Z,page_view,6b116938-3785-4983-a5d7-33f6af32f0ba,,b86ae24b-6f59-47e8-8adc-b17d88cbd367
