event_id,session_id,page_url,created_at,event_type,user,order,product
96d4b85f-db38-489c-ac55-e6528f177bc7,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/checkout/1747e0c2-2649-4b8b-8048-540425302a8f,2021-02-10T10:35:35Z,checkout,e512189a-15a2-4325-b41d-6092f5c03bc9,1747e0c2-2649-4b8b-8048-540425302a8f,
f9296d7a-0d3c-4398-8fbe-f8e301bd507a,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/shipping/1747e0c2-2649-4b8b-8048-540425302a8f,2021-02-10T13:35:38Z,package_shipped,e512189a-15a2-4325-b41d-6092f5c03bc9,1747e0c2-2649-4b8b-8048-540425302a8f,
12f0255a-83f9-4dcc-b284-123653082e4c,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T10:34:55Z,add_to_cart,e512189a-15a2-4325-b41d-6092f5c03bc9,,80eda933-749d-4fc6-91d5-613d29eb126f
0efcf39a-794e-4afa-8e01-a9c0860d6581,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T10:33:49Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,80eda933-749d-4fc6-91d5-613d29eb126f
725c6900-29c1-4f33-820f-96b65c82d7f9,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-10T10:32:58Z,add_to_cart,e512189a-15a2-4325-b41d-6092f5c03bc9,,5ceddd13-cf00-481f-9285-8340ab95d06d
1a587b88-7746-4cb2-aa43-0f441551ef11,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-10T10:30:53Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,5ceddd13-cf00-481f-9285-8340ab95d06d
0bc60792-01e8-44d9-8988-6e10eca58346,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367,2021-02-10T10:30:12Z,add_to_cart,e512189a-15a2-4325-b41d-6092f5c03bc9,,b86ae24b-6f59-47e8-8adc-b17d88cbd367
9343356b-ca78-449f-a2cb-37dd0d6f798d,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367,2021-02-10T10:29:29Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,b86ae24b-6f59-47e8-8adc-b17d88cbd367
f1663650-08ad-4888-9906-c501b2c683cb,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-10T10:34:29Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
0f0252db-e9b3-4472-b184-a7c184f07f4a,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/e8b6528e-a830-4d03-a027-473b411c7f02,2021-02-10T10:32:57Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,e8b6528e-a830-4d03-a027-473b411c7f02
fefd9d8d-c8cc-4810-ba3d-f139b7e68340,b6b8f3df-4165-4ca0-bc88-904c75eebbaf,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-10T10:31:48Z,page_view,e512189a-15a2-4325-b41d-6092f5c03bc9,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
1561384a-242c-4194-aae8-c245a1b7ad99,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/checkout/1eb77dda-3387-4242-ba28-0b371ea785cf,2021-02-10T15:22:54Z,checkout,393de08c-725c-457a-a591-16030480eb80,1eb77dda-3387-4242-ba28-0b371ea785cf,
67d3a129-8252-40dd-97ca-92b559e52283,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T15:22:09Z,add_to_cart,393de08c-725c-457a-a591-16030480eb80,,80eda933-749d-4fc6-91d5-613d29eb126f
82a98070-ec10-40ea-a297-f1b163d1f32e,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T15:20:31Z,page_view,393de08c-725c-457a-a591-16030480eb80,,80eda933-749d-4fc6-91d5-613d29eb126f
206a027d-1495-4f49-aabe-c392170267df,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-10T15:19:58Z,add_to_cart,393de08c-725c-457a-a591-16030480eb80,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
14e5e630-f783-451c-bba0-9a5dde6ef93b,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-10T15:18:34Z,page_view,393de08c-725c-457a-a591-16030480eb80,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
3ead7a61-0fc3-449a-9048-3923bf817748,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e,2021-02-10T15:18:00Z,add_to_cart,393de08c-725c-457a-a591-16030480eb80,,c17e63f7-0d28-4a95-8248-b01ea354840e
b3ef7ff5-300f-4802-b30b-5f31fd525d17,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e,2021-02-10T15:16:07Z,page_view,393de08c-725c-457a-a591-16030480eb80,,c17e63f7-0d28-4a95-8248-b01ea354840e
b3ee6594-a825-4629-95fe-c57595a96e48,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/64d39754-03e4-4fa0-b1ea-5f4293315f67,2021-02-10T15:21:58Z,page_view,393de08c-725c-457a-a591-16030480eb80,,64d39754-03e4-4fa0-b1ea-5f4293315f67
af0b8825-e345-4cd5-a093-2d1b0a28a78c,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf,2021-02-10T15:19:55Z,page_view,393de08c-725c-457a-a591-16030480eb80,,5b50b820-1d0a-4231-9422-75e7f6b0cecf
c0feb65c-2658-4596-8f7f-62af956481ca,2e5fe1ea-97e2-4aae-afe7-a09445013635,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-10T15:17:51Z,page_view,393de08c-725c-457a-a591-16030480eb80,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
ce88c4fd-bf0d-4d7d-bb8c-f6bd6f6402f6,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/checkout/529bcc4d-8fcc-42b5-b4c5-a0e2c8886686,2021-02-10T07:33:26Z,checkout,f47ac0f5-2afa-4e71-8328-bd881947159b,529bcc4d-8fcc-42b5-b4c5-a0e2c8886686,
09d461a3-3024-4efc-925a-391be67480c8,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/shipping/529bcc4d-8fcc-42b5-b4c5-a0e2c8886686,2021-02-10T09:33:27Z,package_shipped,f47ac0f5-2afa-4e71-8328-bd881947159b,529bcc4d-8fcc-42b5-b4c5-a0e2c8886686,
d5034f11-d65d-4a7d-bb50-a9b31b20b9dc,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-10T07:33:02Z,add_to_cart,f47ac0f5-2afa-4e71-8328-bd881947159b,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
5cf7f62c-10db-4c5b-99b5-c5510174a3ae,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-10T07:31:44Z,page_view,f47ac0f5-2afa-4e71-8328-bd881947159b,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
0b8fa886-f030-434f-b050-10d468f903e9,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-10T07:32:29Z,page_view,f47ac0f5-2afa-4e71-8328-bd881947159b,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
a3350ebc-2b31-4b47-b897-a2cccb39dc97,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-10T07:30:44Z,page_view,f47ac0f5-2afa-4e71-8328-bd881947159b,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
95b8ccd8-4c89-4314-818f-1d370c5677bb,72245286-c520-444c-b1bd-6a178ae6d83f,https://greenery.com/product/4cda01b9-62e2-46c5-830f-b7f262a58fb1,2021-02-10T07:29:29Z,page_view,f47ac0f5-2afa-4e71-8328-bd881947159b,,4cda01b9-62e2-46c5-830f-b7f262a58fb1
00f0b98b-c4fa-43c7-8d3a-34264f373240,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/checkout/d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da,2021-02-10T20:17:30Z,checkout,7025daf6-54d9-44be-8282-7923def85169,d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da,
3c779530-5831-4b10-bb34-d03e0d7da001,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,2021-02-10T20:16:53Z,add_to_cart,7025daf6-54d9-44be-8282-7923def85169,,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
fa467bc8-adb6-45d9-8011-cdc89aa72e66,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,2021-02-10T20:14:48Z,page_view,7025daf6-54d9-44be-8282-7923def85169,,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
b3bfeda9-d1cc-4a96-b657-b14d8957f839,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-10T20:14:24Z,add_to_cart,7025daf6-54d9-44be-8282-7923def85169,,5ceddd13-cf00-481f-9285-8340ab95d06d
37e58680-bc05-4590-a930-4c51cf5d8f61,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-10T20:12:50Z,page_view,7025daf6-54d9-44be-8282-7923def85169,,5ceddd13-cf00-481f-9285-8340ab95d06d
f77f075d-70d6-4114-8414-5d1297799c01,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/e18f33a6-b89a-4fbc-82ad-ccba5bb261cc,2021-02-10T20:16:04Z,page_view,7025daf6-54d9-44be-8282-7923def85169,,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
403bdf86-b966-4145-b94f-c74e4b9502bb,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367,2021-02-10T20:14:48Z,page_view,7025daf6-54d9-44be-8282-7923def85169,,b86ae24b-6f59-47e8-8adc-b17d88cbd367
ec49b338-4bf5-4851-bff3-752d74429824,703dd92b-0822-477f-bac8-ec50060b51f9,https://greenery.com/product/be49171b-9f72-4fc9-bf7a-9a52e259836b,2021-02-10T20:12:56Z,page_view,7025daf6-54d9-44be-8282-7923def85169,,be49171b-9f72-4fc9-bf7a-9a52e259836b
